0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.00033831316977739334,0.0003924393095076084,0.00042938871774822474,0.0004213653737679124,0.0004992180038243532,0.0005172136006876826,0.0005391828017309308,0.0006148029351606965,0.0006214637542143464,0.000680590164847672,0.0007374178385362029,0.0007661841809749603,0.0008175214752554893,0.0008613746613264084,0.000911858631297946,0.0009413872612640262,0.0010075712343677878,0.0010934335878118873,0.0011671253014355898,0.0014036084758117795,0.0016617887449683622,0.0019222820410504937,0.0026480135711608455,0.0030786354327574372,0.002248339354991913,0.000954298535361886,0.00017662369646131992,-8.83725006133318e-05,-0.0002077182289212942,-0.00025111588183790445,-0.0002857211511582136,-0.0003426882904022932,-0.00033791607711464167,-0.00039390171878039837,-0.0004312591627240181,-0.0004233272047713399,-0.0005014284979552031,-0.0005164174363017082,-0.0005383706884458661,-0.0006162080680951476,-0.0006225522374734282,-0.0006796660600230098,-0.0007363144541159272,-0.0007653714856132865,-0.0008174082031473517,-0.0008611816447228193,-0.0009131004335358739,-0.000942072831094265,-0.00100921920966357,-0.001093721599318087,-0.0011666184291243553,-0.001402307883836329,-0.0016598764777882025,-0.0019211122416891158,-0.0026485494599910453,-0.00307900010375306,-0.002246751682832837,-0.000954692717641592,-0.0001783731859177351,8.61168373376131e-05,0.00020688422955572605,0.00025243405252695084,0.00028848787769675255,0.00034664873965084553
0.0002885580761358142,0.00032228988129645586,0.0003793863579630852,0.00038232747465372086,0.00044539477676153183,0.00048687111120671034,0.0005071458872407675,0.0005848325090482831,0.0006127036176621914,0.000666577136144042,0.000730551895685494,0.0007749511860311031,0.000836570281535387,0.0008849152363836765,0.0009454980026930571,0.0009885872714221478,0.0010449737310409546,0.0011460036039352417,0.0012142190244048834,0.001412603072822094,0.0017012489934131736,0.001885361212771386,0.00246904469349829,0.003094850166235119,0.0025081951171159744,0.001141160260885954,0.0001922203227877617,-0.00017189187929034233,-0.0002917596139013767,-0.0003270807210355997,-0.000369579647667706,-0.0004047965630888939,-0.00040397304110229015,-0.00045755039900541306,-0.0004660323029384017,-0.00048091181088238955,-0.0005411837482824922,-0.0005362260853871703,-0.0005853334441781044,-0.0006282435497269034,-0.0006343380082398653,-0.0007020889315754175,-0.0007264107698574662,-0.0007591084577143192,-0.0008118108380585909,-0.0008385955588892102,-0.0008785543031990528,-0.0009118557209149003,-0.0009849953930824995,-0.001043093390762806,-0.0011508292518556118,-0.0014119030092842877,-0.0016353221253666561,-0.0020269178203307092,-0.0028205289163452107,-0.002958524157293141,-0.0019284079317003489,-0.0007810697425156832,-0.00017556711100041866,1.4499062672257423e-05,0.00012130197137594223,0.000185428187251091,0.0002101528225466609,0.00027424434665590525
0.00024528277572244406,0.00025061459746211767,0.00032131955958902836,0.0003541802288964391,0.0003795058000832796,0.0004489409038797021,0.0004828311502933502,0.0005376193439587951,0.0006013084203004837,0.0006577151361852884,0.0007199645042419434,0.0007852565031498671,0.0008581539150327444,0.0009143443312495947,0.000984901562333107,0.0010514857713133097,0.001098341541364789,0.001206982065923512,0.0012924805050715804,0.0014455317868851125,0.0017412586566933896,0.0018921886221505702,0.0023225696095323656,0.003026807331480086,0.00268750567920506,0.0013165837153792381,0.00020042085088789463,-0.00025880744215101004,-0.0003768195165321231,-0.00041693856474012136,-0.0004573838086798787,-0.0004583887057378888,-0.0004787774523720145,-0.0005142964655533433,-0.0004968451103195548,-0.0005457814550027251,-0.0005700950277969241,-0.0005539776757359505,-0.0006343401037156582,-0.0006318865343928337,-0.0006470512598752975,-0.0007234752411022782,-0.0007103785173967481,-0.0007625407306477427,-0.0008064818102866411,-0.0008165196049958467,-0.0008538209367543459,-0.0008931579068303108,-0.0009633682202547789,-0.0010101277148351073,-0.0011630257358774543,-0.0014217101270332932,-0.0016476487217005342,-0.0022123161470517516,-0.0029371823475230485,-0.0027258882764726877,-0.0015903990715742111,-0.0006323778070509434,-0.00019558239728212357,-4.206318408250809e-05,4.071928560733795e-05,0.00011888821609318256,0.00013700732961297035,0.00019506667740643024
0.00019057374447584152,0.00018988247029483318,0.00025620684027671814,0.0003116696607321501,0.00031927810050547123,0.00040421891026198864,0.0004512169398367405,0.0004954510368406773,0.0005802179221063852,0.0006416356191039085,0.0007147688884288073,0.0007932179141789675,0.0008766234386712313,0.0009540128521621227,0.0010306702461093664,0.0011225577909499407,0.0011736091692000628,0.001281584263779223,0.00139688013587147,0.0015079061267897487,0.0017836072947829962,0.0019249203614890575,0.0022129336139187217,0.002901454223319888,0.002777939662337303,0.001447500428184867,0.00019179214723408222,-0.0003477222053334117,-0.00047581957187503576,-0.0005078107351437211,-0.000534894410520792,-0.0005218689329922199,-0.0005495634395629168,-0.0005615759873762727,-0.0005431879544630647,-0.000596438767388463,-0.0005903295241296291,-0.0005920298863202333,-0.0006646423134952784,-0.0006321911932900548,-0.0006742156110703945,-0.0007248804904520512,-0.0007002215133979917,-0.0007745909970253706,-0.0007861092453822494,-0.0008005580166354775,-0.0008489735191687942,-0.0008729102555662394,-0.0009417252149432898,-0.00100798811763525,-0.0011944654397666454,-0.0014290068647824228,-0.0017251604294870049,-0.0024440435809083283,-0.002951806382043287,-0.0023968173190951347,-0.001270920503884554,-0.0005257967859506607,-0.00023343786597251892,-9.036529809236526e-05,-3.2619573175907135e-05,4.890630953013897e-05,7.836055010557175e-05,0.0001162311527878046
0.0001191277988255024,0.00014580925926566124,0.000184118514880538,0.0002512391656637192,0.00027732737362384796,0.00034357374534010887,0.0004053062293678522,0.00046635139733552933,0.0005445394199341536,0.0006143981590867043,0.0007157609798014164,0.0007950726430863142,0.000895421952009201,0.001007534796372056,0.0010767113417387009,0.0012008040212094784,0.0012820358388125896,0.0013738569105044007,0.0015176682500168681,0.0015990372048690915,0.0018288085702806711,0.001960130175575614,0.002118654199875891,0.002749541075900197,0.0027791874017566442,0.0015059257857501507,0.0001605181023478508,-0.00044566276483237743,-0.0005896810907870531,-0.000598588609136641,-0.0006085579516366124,-0.0005983153823763132,-0.0006107395747676492,-0.0005986629985272884,-0.0006019906140863895,-0.0006310864118859172,-0.0006086439825594425,-0.0006439558928832412,-0.0006691626040264964,-0.0006387570756487548,-0.0007143054390326142,-0.00070808210875839,-0.000701309007126838,-0.0007887883693911135,-0.0007580349920317531,-0.0007958752103149891,-0.0008462470141239464,-0.0008547508623450994,-0.0009341320255771279,-0.0010305207688361406,-0.0012288035359233618,-0.0014632624224759638,-0.0018983943737111986,-0.002648235240485519,-0.0028254386852495372,-0.0020122777204960585,-0.0010006639640778303,-0.0004685209132730961,-0.0002751508727669716,-0.00013640732504427433,-9.817699901759624e-05,-2.6544788852334023e-05,2.9878923669457436e-05,4.131230525672436e-05
4.210625775158405e-05,9.828712791204453e-05,0.00011220411397516727,0.0001818754244595766,0.00023321155458688736,0.0002760840579867363,0.0003519756719470024,0.00042867683805525303,0.0004983870312571526,0.0005876950453966856,0.000709654064849019,0.0007920975331217051,0.0009169857949018478,0.0010643203277140856,0.0011335192248225212,0.0012956704013049603,0.0014131518546491861,0.001483605126850307,0.0016500956262461841,0.0017051998001988977,0.0018656374304555357,0.0019717405375558883,0.0020239459117874503,0.0025772126391530037,0.0026937564834952354,0.0014838912757113576,8.780427742749453e-05,-0.0005618534050881863,-0.0007011032430455089,-0.0006933009717613459,-0.000684107537381351,-0.0006701851962134242,-0.0006652885349467397,-0.00063824508106336,-0.000657787430100143,-0.0006591809215024114,-0.0006313261692412198,-0.0006844103336334229,-0.0006656613550148904,-0.0006606917595490813,-0.0007370907114818692,-0.000685680890455842,-0.000723651610314846,-0.0007851667469367385,-0.0007312069064937532,-0.0008114883094094694,-0.0008335333550348878,-0.0008457375806756318,-0.0009525759960524738,-0.0010569501318968832,-0.0012690111761912704,-0.001556136441649869,-0.0021423420403152704,-0.002763510070508346,-0.002558148466050625,-0.0016239292453974485,-0.0008032498881220818,-0.0004487559199333191,-0.0003143572248518467,-0.00018843263387680054,-0.00014962581917643547,-0.00010414887219667435,-2.4576671421527863e-05,-1.986767165362835e-05
-3.179837949573994e-05,3.1417468562722206e-05,4.873867146670818e-05,0.0001123109832406044,0.00016845297068357468,0.00021155457943677902,0.00029425229877233505,0.00036778487265110016,0.0004518204368650913,0.0005536703392863274,0.0006827793549746275,0.0007933718152344227,0.0009357933886349201,0.0011102503631263971,0.001217634417116642,0.0014060104731470346,0.0015492676757276058,0.0016164473490789533,0.0017840139335021377,0.001797408731363248,0.001869999512564391,0.0019313399170641787,0.0018985771457664669,0.002378900069743395,0.002531078062020242,0.0013797301799058914,-3.9722188375890255e-05,-0.000698746764101088,-0.000803884700872004,-0.0007899306365288794,-0.000760151888243854,-0.0007297170232050121,-0.0007162827532738447,-0.0006861555157229304,-0.0006942792097106576,-0.000681193545460701,-0.0006636565667577088,-0.0007047423860058188,-0.0006678630015812814,-0.0006931902607902884,-0.0007328320061787963,-0.0006746987346559763,-0.0007585601997561753,-0.0007563802064396441,-0.0007198681705631316,-0.0008371958683710545,-0.0008050674805417657,-0.0008573450613766909,-0.0009904770413413644,-0.0010802446631714702,-0.0013301345170475543,-0.001735413435199007,-0.0023827230907045305,-0.002737026324211911,-0.0021953675895929337,-0.0012770304456353188,-0.0006878017447888851,-0.00044401735067367554,-0.0003490287344902754,-0.0002527895849198103,-0.00018980144523084164,-0.00017082225531339645,-9.578047320246696e-05,-6.79604709148407e-05
-0.00010019890032708645,-4.743202589452267e-05,-1.0441755875945091e-05,4.039122723042965e-05,8.562556467950344e-05,0.000145771075040102,0.00022553279995918274,0.00029035494662821293,0.00040016183629631996,0.0005013968329876661,0.0006346337031573057,0.0007907883264124393,0.0009455322287976742,0.0011482425034046173,0.0013189970050007105,0.0015227249823510647,0.001680755871348083,0.0017541185952723026,0.0018738608341664076,0.0018261617951793596,0.0018174389842897654,0.0018124540365533903,0.0017179142450913787,0.002149679232388735,0.0023014452308416367,0.001176677644252777,-0.00022092240396887064,-0.000843798799905926,-0.0009072662214748561,-0.0008738637552596629,-0.000827923824544996,-0.0007849556277506053,-0.0007618979434482753,-0.0007320764998439699,-0.000720219366485253,-0.000699226395227015,-0.0007005441293586046,-0.0007102449017111212,-0.0006734644121024758,-0.0007265552412718534,-0.0007121692760847509,-0.0006851201760582626,-0.0007813661359250546,-0.0007136395142879337,-0.0007448825053870678,-0.0008422027458436787,-0.0007682750292588025,-0.0008971038914751261,-0.0010260356648359448,-0.0011322192149236798,-0.0014518374809995294,-0.0020066186552867293,-0.002542152244132012,-0.002536908141337335,-0.0018083022441715002,-0.0009986800141632557,-0.0006438083946704865,-0.00045360345393419266,-0.0003746170550584793,-0.000319028040394187,-0.0002367398701608181,-0.00022187712602317333,-0.0001723412424325943,-0.00011803535744547844
-0.00016200286336243153,-0.00012455927208065987,-8.540204726159573e-05,-3.606104291975498e-05,2.3194588720798492e-06,6.303377449512482e-05,0.00014403415843844414,0.00020606862381100655,0.00032360153272747993,0.00043456139974296093,0.0005706371739506721,0.0007674822118133307,0.0009435722604393959,0.0011799600906670094,0.0014105236623436213,0.0016151939053088427,0.0017729518003761768,0.001824424834921956,0.0018544778431532905,0.0017398149939253926,0.001669252713327296,0.0015947084175422788,0.0014831289881840348,0.0019001406617462635,0.00201232370454818,0.0008737228927202523,-0.00044677627738565207,-0.0009801053092814982,-0.001009400497423485,-0.0009424251620657742,-0.000884973764186725,-0.0008348238479811698,-0.0007964336837176234,-0.0007660575793124735,-0.0007465863600373268,-0.0007187786977738142,-0.000724106197594665,-0.0007095160981407389,-0.000687604391714558,-0.0007454731239704415,-0.0006868704513181001,-0.0007164396738517098,-0.0007737379055470228,-0.0006793959910282865,-0.000797109940322116,-0.0008045109425438568,-0.0007572511822218075,-0.0009632006549509242,-0.0010243198194075376,-0.0012354226491879672,-0.0016817462164908648,-0.0022937156609259546,-0.0025623663677833974,-0.0022059606853872538,-0.0014642365276813507,-0.0008156225085258484,-0.000627696979790926,-0.00048172869719564915,-0.0003963550552725792,-0.00036706612445414066,-0.00030101765878498554,-0.00026396301109343767,-0.0002385932020843029,-0.00018541188910603523
-0.00022078445181250572,-0.00019511394202709198,-0.00017907586880028248,-0.00011388445273041725,-7.918337360024452e-05,-4.270114004611969e-05,5.18623273819685e-05,0.00011166371405124664,0.00021475227549672127,0.00035015540197491646,0.0004888719413429499,0.0007086403202265501,0.0009221329819411039,0.0011892393231391907,0.0014491586480289698,0.0016246018931269646,0.0017405413091182709,0.0017330041737295687,0.0016624803392915055,0.0015193280414678156,0.0014126322494121268,0.0012811754131689668,0.0012129415990784764,0.00164106918964535,0.0016612957697361708,0.0004945997497998178,-0.0006999628676567227,-0.0011071362532675266,-0.001090405523427762,-0.0009979044407373294,-0.0009322524274466559,-0.0008708632885827683,-0.0008224550801969599,-0.0007882469544711057,-0.0007642926429980434,-0.0007370889725279994,-0.0007358433959439026,-0.0007100269558577565,-0.0007107673300197348,-0.0007396309829346137,-0.000670768647978548,-0.0007544042164226994,-0.0007382898511423264,-0.000673079795888043,-0.000845018781546969,-0.0007380623355857097,-0.0008060331383603625,-0.0010243297185752454,-0.0009689936559880152,-0.0013813473051413894,-0.002010936485021375,-0.0024498560233041644,-0.002394554714555852,-0.0018435970414429903,-0.0011805023532360792,-0.0007347450591623783,-0.0006075217388570309,-0.0005164246540516615,-0.0004317756975069642,-0.000398187548853457,-0.0003684678813442588,-0.00030946824699640274,-0.0002961361315101385,-0.00026423961389809847
