0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.00018925778567790985,0.00020406651310622692,0.00021735276095569134,0.00023136241361498833,0.00024407869204878807,0.0002578382845968008,0.0002722679637372494,0.0002866736613214016,0.00030100555159151554,0.00031441403552889824,0.00032719317823648453,0.0003416198305785656,0.00035850564017891884,0.00037347571924328804,0.0003882341552525759,0.00040425523184239864,0.00041801738552749157,0.0004346694331616163,0.0004501990042626858,0.0004642221610993147,0.0004777815192937851,0.0004919830244034529,0.000506159383803606,0.0005193348042666912,0.0005283602513372898,0.0005394299514591694,0.0005494945216923952,0.0005560512654483318,0.0005617965944111347,0.0005667021032422781,0.0005710021359845996,0.0005712965503334999,0.0005694497376680374,0.0005661103641614318,0.0005604091566056013,0.0005521624116227031,0.0005440029199235141,0.0005346442922018468,0.0005235561111476272,0.0005120108253322542,0.0004984979459550232,0.000486858407384716,0.0004790488128492143,0.0004751351079903543,0.0004807135592272971,0.0004968932626070455,0.0005232623079791665,0.0005721334600821137,0.0006439612479880452,0.0007360416930168867,0.0008969011250883341,0.0011403656098991632,0.001286346698179841,0.0011376531329005957,0.0007646817248314619,0.00040030269883573055,0.00016793143004179,4.08815685659647e-05,-3.3032381907105446e-05,-8.006393909454346e-05,-0.00011207978241145611,-0.00013590441085398197,-0.0001559932716190815,-0.00017252983525395393,-0.0001882133074104786,-0.00020286906510591507,-0.0002180160954594612,-0.00023279362358152866,-0.0002459126990288496,-0.0002590764779597521,-0.0002731026615947485,-0.0002869481686502695,-0.00030058296397328377,-0.0003153071738779545,-0.0003290220629423857,-0.00034144590608775616,-0.00035747350193560123,-0.00037363613955676556,-0.0003883873578161001,-0.0004020503256469965,-0.0004183342680335045,-0.000435142545029521,-0.00044970004819333553,-0.0004641932900995016,-0.00047889514826238155,-0.0004924766253679991,-0.0005058024544268847,-0.0005177692510187626,-0.0005289388354867697,-0.000540759414434433,-0.0005502961575984955,-0.0005579600110650063,-0.0005622779717668891,-0.0005663464544340968,-0.0005705882795155048,-0.0005698885070160031,-0.0005672328406944871,-0.0005640896270051599,-0.000560116721317172,-0.0005536280223168433,-0.000543847621884197,-0.0005335742025636137,-0.0005236274446360767,-0.0005120569549035281,-0.0004987714637536556,-0.0004885012604063377,-0.0004796523935510777,-0.00047459772031288594,-0.0004791477185790427,-0.0004966129781678319,-0.0005244874046184123,-0.0005737518076784909,-0.0006444823229685426,-0.0007349115912802517,-0.0008964025182649493,-0.0011400403454899788,-0.0012863848824054003,-0.0011375208850950003,-0.0007653406355530024,-0.0004027090035378933,-0.00016887974925339222,-4.115910269320011e-05,3.426265902817249e-05,8.157175034284592e-05,0.00011249538511037827,0.0001366487704217434,0.00015650340355932713,0.00017336150631308556
0.0001676483079791069,0.0001840114127844572,0.00019763875752687454,0.00021128030493855476,0.00022539845667779446,0.00024012825451791286,0.00025602756068110466,0.0002717887982726097,0.000286769587546587,0.0003006129991263151,0.0003142659552395344,0.0003311499021947384,0.0003493374679237604,0.0003658465575426817,0.0003820129204541445,0.00039921444840729237,0.00041451468132436275,0.00043179281055927277,0.00044807279482483864,0.00046340120024979115,0.0004802439361810684,0.0004981567617505789,0.0005128779448568821,0.00052589550614357,0.0005371333099901676,0.0005496407393366098,0.0005612382665276527,0.0005708935204893351,0.000578299630433321,0.0005823032697662711,0.0005848053842782974,0.0005861305398866534,0.000587277696467936,0.0005837567150592804,0.0005768499686382711,0.0005684981006197631,0.0005590378423221409,0.0005488554597832263,0.0005348938284441829,0.0005204030894674361,0.0005073578067822382,0.0004930051472911146,0.0004826633812626824,0.0004750196276290808,0.0004748563515022397,0.0004871799610555172,0.0005063944554422051,0.0005456655635498464,0.0006140868063084781,0.0006969045498408377,0.0008229519007727504,0.0010514764580875635,0.0012718206271529198,0.0012358902022242546,0.0009043929167091846,0.0004984547849744558,0.00020706676878035069,4.44015022367239e-05,-4.5661116018891335e-05,-9.856186807155609e-05,-0.0001339409500360489,-0.00015926174819469452,-0.00017852988094091415,-0.00019528856500983238,-0.00021024071611464024,-0.0002235777210444212,-0.00023832730948925018,-0.00025319703854620457,-0.00026541389524936676,-0.0002766912803053856,-0.00028843386098742485,-0.0003009396605193615,-0.00031471368856728077,-0.00032726116478443146,-0.00033914181403815746,-0.0003518282901495695,-0.00036527146585285664,-0.0003799970727413893,-0.0003952300176024437,-0.00040853233076632023,-0.0004216062370687723,-0.00043441844172775745,-0.0004497068002820015,-0.00046309432946145535,-0.0004759791772812605,-0.0004886549431830645,-0.0005011155735701323,-0.000512140104547143,-0.0005216740537434816,-0.000530964694917202,-0.0005387363489717245,-0.0005461027612909675,-0.0005502181593328714,-0.0005531276110559702,-0.0005547070177271962,-0.0005555716343224049,-0.0005533515941351652,-0.0005510527407750487,-0.0005463314009830356,-0.0005382895469665527,-0.0005301059572957456,-0.0005224284832365811,-0.0005132429650984704,-0.0005019267264287919,-0.0004922916705254465,-0.00048375783080700785,-0.0004766535676026251,-0.00047710184298921376,-0.0004884642585238907,-0.0005102614522911608,-0.0005447588337119669,-0.0006017620326019824,-0.0006770786130800843,-0.0007878475589677691,-0.000985620659776032,-0.0012114746496081352,-0.0012544712517410517,-0.001007990213111043,-0.0006301060784608126,-0.0003243491519242525,-0.000143496785312891,-4.124501720070839e-05,2.1180836483836174e-05,6.253737956285477e-05,9.071524254977703e-05,0.00011375034227967262,0.00013315118849277496,0.00014983606524765491
0.00014667841605842113,0.00016289670020341873,0.00017763511277735233,0.00019148411229252815,0.00020619388669729233,0.00022212089970707893,0.00023898761719465256,0.0002569041680544615,0.00027281069196760654,0.00028654257766902447,0.00030209124088287354,0.0003214445896446705,0.0003381401766091585,0.00035691820085048676,0.00037592649459838867,0.0003936013672500849,0.0004114124458283186,0.00042872969061136246,0.0004466238897293806,0.0004653320647776127,0.0004840102046728134,0.000502291601151228,0.000519029563292861,0.0005331034772098064,0.0005472775083035231,0.0005628704093396664,0.0005751245189458132,0.0005850864108651876,0.0005940153496339917,0.0005990738281980157,0.0006022448651492596,0.0006047114729881287,0.000604847795329988,0.0006026109913364053,0.0005954894586466253,0.0005868045846000314,0.0005758560146205127,0.0005638537695631385,0.0005489266477525234,0.0005320847849361598,0.0005167980343685485,0.0005018517549615353,0.0004893130317213945,0.000477613095426932,0.00047094724141061306,0.00047528540017083287,0.000493157102027908,0.0005243277410045266,0.0005842268583364785,0.0006637003971263766,0.0007652903441339731,0.0009624621598049998,0.0012202212819829583,0.0012947602663189173,0.0010350514203310013,0.000609884038567543,0.0002592317759990692,5.4085394367575645e-05,-5.5584823712706566e-05,-0.00011779321357607841,-0.00015547103248536587,-0.00018152780830860138,-0.00020106020383536816,-0.00021756673231720924,-0.00023186416365206242,-0.000245104543864727,-0.0002574189566075802,-0.0002703710924834013,-0.0002828307915478945,-0.00029282853938639164,-0.00030518812127411366,-0.0003161453641951084,-0.0003269198350608349,-0.0003392526414245367,-0.0003506261855363846,-0.00036119227297604084,-0.0003729581367224455,-0.000386879313737154,-0.0004010056145489216,-0.00041387346573174,-0.00042379507794976234,-0.0004362519830465317,-0.0004501922521740198,-0.00046230596490204334,-0.0004739339929074049,-0.0004849617835134268,-0.0004960903897881508,-0.0005068345926702023,-0.0005157471168786287,-0.000522267771884799,-0.0005285381339490414,-0.0005346077959984541,-0.000539472559466958,-0.0005416913190856576,-0.0005427574506029487,-0.0005422033136710525,-0.0005402388051152229,-0.0005387740675359964,-0.0005339630879461765,-0.0005276107112877071,-0.0005190364900045097,-0.000512760307174176,-0.0005039325333200395,-0.0004946430854033679,-0.0004869266413152218,-0.0004795844870386645,-0.0004777686335728504,-0.0004832050180993974,-0.0004986123749404214,-0.0005244250787654892,-0.0005686256336048245,-0.0006328362796921283,-0.0007168886950239539,-0.0008588692871853709,-0.0010797049617394805,-0.001248471438884735,-0.0011738869361579418,-0.0008606202900409698,-0.0005084439180791378,-0.0002653263509273529,-0.00012865778990089893,-4.6842265874147415e-05,5.82914799451828e-06,4.252837970852852e-05,6.929412484169006e-05,9.19620506465435e-05,0.00011122110299766064,0.0001284268219023943
0.00012540677562355995,0.00014328211545944214,0.00015872507356107235,0.0001715084072202444,0.00018639490008354187,0.0002045223955065012,0.000223805895075202,0.00024009938351809978,0.00025626178830862045,0.0002730344422161579,0.0002920564729720354,0.00031064986251294613,0.00032893125899136066,0.0003486250061541796,0.0003688253927975893,0.00038825999945402145,0.0004074340686202049,0.0004264051094651222,0.0004468385595828295,0.0004676172975450754,0.0004879455082118511,0.0005073517095297575,0.000525585375726223,0.0005428995937108994,0.0005592985544353724,0.000575018348172307,0.0005901046097278595,0.0006016294937580824,0.0006116686854511499,0.0006184313679113984,0.0006236856570467353,0.0006259117508307099,0.0006246109260246158,0.000623767264187336,0.0006162974750623107,0.0006071939133107662,0.0005961202550679445,0.0005809966241940856,0.000565232738154009,0.000547361298231408,0.0005298916294123046,0.0005113680745125748,0.0004947844499838538,0.00048202889593085274,0.0004695675161201507,0.000466459576273337,0.00048097403487190604,0.000507112592458725,0.0005549945053644478,0.0006316708168014884,0.0007210056064650416,0.0008794688619673252,0.0011457583168521523,0.0013147343415766954,0.001149340532720089,0.0007297098636627197,0.0003253177274018526,7.034582085907459e-05,-6.382353603839874e-05,-0.00013482244685292244,-0.00017706234939396381,-0.00020542019046843052,-0.00022504315711557865,-0.00023962859995663166,-0.00025321822613477707,-0.00026644114404916763,-0.00027691060677170753,-0.00028824061155319214,-0.0002997713163495064,-0.0003094130661338568,-0.00031930417753756046,-0.00032975245267152786,-0.0003396060783416033,-0.0003506417851895094,-0.00036288960836827755,-0.0003715858329087496,-0.0003811400383710861,-0.0003948318772017956,-0.00040743988938629627,-0.00041753146797418594,-0.0004277266561985016,-0.0004394375719130039,-0.0004504548851400614,-0.0004620261024683714,-0.00047284085303545,-0.00048300414346158504,-0.0004931434523314238,-0.0005017879884690046,-0.0005088960751891136,-0.0005144907627254725,-0.0005211383104324341,-0.0005265132058411837,-0.0005291864508762956,-0.0005311953136697412,-0.0005334687884896994,-0.0005307435058057308,-0.0005274254363030195,-0.0005269704852253199,-0.0005239661550149322,-0.0005172564415261149,-0.0005095288506709039,-0.0005020080134272575,-0.0004950501024723053,-0.00048802312812767923,-0.0004818124580197036,-0.0004789767990587279,-0.0004819294445042033,-0.0004921333966194652,-0.000511436413944466,-0.0005430869277915917,-0.0005951571220066398,-0.0006654724711552262,-0.0007678381516598165,-0.0009449196513742208,-0.001159842242486775,-0.0012375826481729746,-0.0010521782096475363,-0.0007121425587683916,-0.0004128408618271351,-0.0002270834520459175,-0.00012214342132210732,-5.5098673328757286e-05,-1.00783072412014e-05,2.1216226741671562e-05,4.8083486035466194e-05,6.99223019182682e-05,8.91699455678463e-05,0.00010792165994644165
0.00010508554987609386,0.0001222263090312481,0.00013868114911019802,0.00015313131734728813,0.00016861874610185623,0.00018679792992770672,0.00020634708926081657,0.0002231921534985304,0.00024101370945572853,0.00026010116562247276,0.00027983379550278187,0.0002984292805194855,0.0003187754191458225,0.0003391830250620842,0.00035951612517237663,0.0003821062855422497,0.00040312414057552814,0.0004241454880684614,0.00044747977517545223,0.0004697402473539114,0.0004920721985399723,0.0005132851656526327,0.0005345125682651997,0.0005539599806070328,0.0005724632646888494,0.0005906415171921253,0.000605541979894042,0.0006204498931765556,0.0006326388102024794,0.0006399902049452066,0.000645950436592102,0.000649185967631638,0.000649533118121326,0.0006468825740739703,0.000640495796687901,0.0006307444418780506,0.0006188802653923631,0.0006039555591996759,0.0005846633284818381,0.0005636294808937237,0.0005439154774649069,0.0005226291686994955,0.0005021655379096046,0.00048535162932239473,0.00046910610399208963,0.0004612314223777503,0.00046966091031208634,0.0004904826055280864,0.0005285912775434554,0.0006015119142830372,0.000686114770360291,0.0008112689247354865,0.0010597709333524108,0.0012986185029149055,0.0012363321147859097,0.0008512658532708883,0.0004052724689245224,9.524472989141941e-05,-6.955326534807682e-05,-0.00015284866094589233,-0.00019937450997531414,-0.00022931303828954697,-0.00024973833933472633,-0.00026321480982005596,-0.0002748928964138031,-0.00028701359406113625,-0.0002966395113617182,-0.00030609266832470894,-0.0003173502627760172,-0.0003268001601099968,-0.00033378880470991135,-0.00034346384927630424,-0.00035217334516346455,-0.0003624795936048031,-0.0003735991194844246,-0.0003834199160337448,-0.0003907687496393919,-0.00040122796781361103,-0.00041306251659989357,-0.0004244630690664053,-0.0004340261220932007,-0.00044180313125252724,-0.0004517196211963892,-0.0004621769767254591,-0.00047175376676023006,-0.00047941412776708603,-0.0004896835889667273,-0.0004973744507879019,-0.0005037165246903896,-0.0005084648728370667,-0.0005141631700098515,-0.0005188428331166506,-0.0005205705529078841,-0.0005227323854342103,-0.0005234105046838522,-0.0005222075851634145,-0.0005190015072003007,-0.0005167445633560419,-0.0005135245155543089,-0.0005076088709756732,-0.0005017626099288464,-0.0004931778530590236,-0.00048793188761919737,-0.0004831646801903844,-0.0004801108443643898,-0.00048094644444063306,-0.0004865294977207668,-0.0005012316032662056,-0.0005267356973490678,-0.0005668835146934725,-0.0006233994499780238,-0.0007032450521364808,-0.0008362930966541171,-0.0010376321151852608,-0.001207156223244965,-0.0011711609549820423,-0.0009071959648281336,-0.0005802458617836237,-0.00034314882941544056,-0.00020607514306902885,-0.00012104283086955547,-6.646919064223766e-05,-2.8285197913646698e-05,1.7676502466201782e-06,2.7630478143692017e-05,4.711770452558994e-05,6.647175177931786e-05,8.772709406912327e-05
8.399644866585732e-05,0.00010038260370492935,0.00011630682274699211,0.00013351975940167904,0.0001521911472082138,0.00017015659250319004,0.00018668640404939651,0.00020462903194129467,0.00022605713456869125,0.0002455832436680794,0.00026493286713957787,0.0002850883174687624,0.0003058365546166897,0.0003280290402472019,0.0003514094278216362,0.0003752077464014292,0.00039881281554698944,0.0004230688791722059,0.0004471307620406151,0.00047223828732967377,0.0004964317195117474,0.0005198207218199968,0.0005437799263745546,0.0005652739200741053,0.0005872263573110104,0.0006081163883209229,0.0006237360648810863,0.00064057856798172,0.0006547983502969146,0.0006631567375734448,0.0006713795010000467,0.0006760992109775543,0.0006761322729289532,0.0006736370269209146,0.0006665001856163144,0.0006573427235707641,0.0006444525206461549,0.0006264348048716784,0.0006063155888114125,0.0005831639609823469,0.000558605752303265,0.0005377809393394273,0.000512201790115796,0.0004887812974629924,0.0004713161033578217,0.00045825718552805483,0.00046071381075307727,0.0004754277179017663,0.000504234922118485,0.0005711020203307271,0.00065439916215837,0.0007562832906842232,0.0009750926401466131,0.0012540933676064014,0.001293404959142208,0.0009640322532504797,0.0004917026963084936,0.00012912089005112648,-7.125246338546276e-05,-0.00017065508291125298,-0.00022327830083668232,-0.0002534154336899519,-0.00027355877682566643,-0.00028742593713104725,-0.00029776012524962425,-0.0003070365637540817,-0.00031556026078760624,-0.00032421411015093327,-0.0003343508578836918,-0.0003444119356572628,-0.0003501824103295803,-0.0003571370616555214,-0.0003659357316792011,-0.00037369714118540287,-0.00038308906368911266,-0.0003943336196243763,-0.0004012368153780699,-0.00040789274498820305,-0.0004175633657723665,-0.0004288021009415388,-0.00043883384205400944,-0.0004452853463590145,-0.0004526942502707243,-0.0004623646382242441,-0.0004707078915089369,-0.00047862017527222633,-0.00048657902516424656,-0.0004926335532218218,-0.0004985041450709105,-0.0005033654160797596,-0.0005076471716165543,-0.0005103044677525759,-0.0005138689884915948,-0.0005152525845915079,-0.0005148901836946607,-0.0005146266194060445,-0.0005129115888848901,-0.0005090878112241626,-0.0005042729899287224,-0.0004995338385924697,-0.0004950743168592453,-0.0004884116351604462,-0.0004834085702896118,-0.0004804483614861965,-0.000479849026305601,-0.00048364409303758293,-0.0004929095666739158,-0.0005127559925313108,-0.0005456457802210934,-0.0005928639948251657,-0.0006564170180354267,-0.0007559654186479747,-0.0009207103285007179,-0.0011199613800272346,-0.0012061314191669226,-0.0010593789629638195,-0.000757219735532999,-0.00047433003783226013,-0.00029689655639231205,-0.00019302824512124062,-0.00012476835399866104,-7.880642078816891e-05,-4.624971188604832e-05,-1.848512329161167e-05,5.7979486882686615e-06,2.6202062144875526e-05,4.6408968046307564e-05,6.48826826363802e-05
6.110407412052155e-05,7.841712795197964e-05,9.476346895098686e-05,0.0001114625483751297,0.00013216212391853333,0.00015220744535326958,0.00016892352141439915,0.0001882435753941536,0.00020840601064264774,0.00022873235866427422,0.0002498636022210121,0.0002718681935220957,0.0002932082861661911,0.0003162373322993517,0.0003421839792281389,0.0003660679794847965,0.0003931671380996704,0.00042132195085287094,0.00044669839553534985,0.00047449185512959957,0.0005005709826946259,0.0005263406783342361,0.0005554475355893373,0.0005798372440040112,0.0006030339282006025,0.0006272071041166782,0.0006448503118008375,0.0006635277532041073,0.0006806013407185674,0.0006905957125127316,0.0007013017311692238,0.0007069299463182688,0.0007056088652461767,0.0007035300368443131,0.000697355077136308,0.0006872743833810091,0.0006718505755998194,0.0006518865702673793,0.0006310190219664946,0.0006050520514691016,0.0005778595514129847,0.0005523466625163564,0.0005233375559328124,0.0004949257418047637,0.00047374938731081784,0.0004565184353850782,0.0004512883024290204,0.0004627163871191442,0.0004859279724769294,0.0005381082883104682,0.0006227219710126519,0.0007123536197468638,0.0008961012354120612,0.0011918859090656042,0.0013204244896769524,0.001060684211552143,0.0005795476026833057,0.00016981735825538635,-6.965571083128452e-05,-0.0001873925793915987,-0.0002470917534083128,-0.00027795182541012764,-0.00029660039581358433,-0.0003102628979831934,-0.0003197290934622288,-0.00032803183421492577,-0.0003360139671713114,-0.00034325011074543,-0.0003502229228615761,-0.0003593927249312401,-0.00036692526191473007,-0.0003710556775331497,-0.0003785791341215372,-0.00038532912731170654,-0.0003933636471629143,-0.0004021211061626673,-0.0004099274519830942,-0.00041523552499711514,-0.00042239041067659855,-0.0004325259942561388,-0.0004407635424286127,-0.00044813845306634903,-0.0004545198753476143,-0.00046276370994746685,-0.00046931440010666847,-0.00047690607607364655,-0.00048403022810816765,-0.0004887732211500406,-0.0004944277461618185,-0.0004987257998436689,-0.0005014403723180294,-0.0005034871865063906,-0.000506190350279212,-0.0005084688309580088,-0.0005085503216832876,-0.0005071306368336082,-0.0005053497152402997,-0.000502190669067204,-0.0004975933115929365,-0.0004941407823935151,-0.0004910457064397633,-0.0004863081849180162,-0.000480923627037555,-0.0004790039383806288,-0.00048117019468918443,-0.00048812312888912857,-0.0005031254113418981,-0.0005280524492263794,-0.0005677797453245148,-0.0006227320118341595,-0.0006999897595960647,-0.0008262409828603268,-0.0010134155163541436,-0.0011708236997947097,-0.0011490762699395418,-0.0009186700917780399,-0.0006198778282850981,-0.00039796740747988224,-0.00026816222816705704,-0.00018704799003899097,-0.0001310871448367834,-9.166216477751732e-05,-6.2593724578619e-05,-3.88661865144968e-05,-1.6398960724473e-05,5.133217200636864e-06,2.5925692170858383e-05,4.301476292312145e-05
3.8779573515057564e-05,5.660089664161205e-05,7.313024252653122e-05,9.086518548429012e-05,0.00011071446351706982,0.00013059191405773163,0.000151405343785882,0.00017196708358824253,0.00019201193936169147,0.00021211523562669754,0.0002347365953028202,0.0002575833350419998,0.00028042239136993885,0.0003057008143514395,0.000331484479829669,0.000358939403668046,0.00038845790550112724,0.0004173535853624344,0.0004458804614841938,0.00047574867494404316,0.0005038282833993435,0.0005340080242604017,0.0005665160715579987,0.0005930357147008181,0.0006205826066434383,0.0006478778086602688,0.0006682488601654768,0.0006891000084578991,0.0007085911929607391,0.0007224550936371088,0.000734817935153842,0.0007399111054837704,0.0007420105393975973,0.0007396573200821877,0.0007318583666346967,0.0007208303431980312,0.0007036137976683676,0.0006829296617070213,0.0006576897139893845,0.0006300259628915228,0.0005996303079882637,0.0005670004538842477,0.0005360750656109303,0.0005031620094086975,0.00047812500270083547,0.0004557888023555279,0.0004416202427819371,0.00045089644845575094,0.00046812545042485,0.0005080573027953506,0.000589518342167139,0.0006754635833203793,0.0008251481922343373,0.0011170220095664263,0.0013197422958910465,0.0011384750250726938,0.0006658288184553385,0.00021266029216349125,-6.695999763906002e-05,-0.00020427280105650425,-0.0002698693424463272,-0.000302234198898077,-0.0003209593705832958,-0.00033382419496774673,-0.00034276279620826244,-0.0003489004448056221,-0.00035583460703492165,-0.00036158226430416107,-0.0003683576360344887,-0.00037459912709891796,-0.00038078578654676676,-0.0003848348278552294,-0.00038802914787083864,-0.00039553793612867594,-0.0004038716433569789,-0.0004088811110705137,-0.0004162216791883111,-0.00042410625610500574,-0.0004289114149287343,-0.00043573323637247086,-0.0004442532081156969,-0.0004518147325143218,-0.0004570453893393278,-0.0004626380978152156,-0.00046952092088758945,-0.0004760846495628357,-0.00048098398838192225,-0.00048680033069103956,-0.0004898823099210858,-0.000493176281452179,-0.0004950470756739378,-0.0004980063531547785,-0.000500554102472961,-0.000500781461596489,-0.0005025983555242419,-0.0005004432750865817,-0.0004977105418220162,-0.0004948793211951852,-0.0004921556683257222,-0.0004899001214653254,-0.0004875714657828212,-0.00048384093679487705,-0.0004802992334589362,-0.00048120436258614063,-0.00048489481559954584,-0.0004964414692949504,-0.0005164709509699605,-0.0005483438726514578,-0.0005950101840426214,-0.0006590265256818384,-0.0007556298514828086,-0.0009117406443692744,-0.0010949068237096071,-0.001173087046481669,-0.0010422100313007832,-0.0007695723325014114,-0.0005124425515532494,-0.0003485572524368763,-0.00025088898837566376,-0.00018487311899662018,-0.00013945670798420906,-0.00010626763105392456,-7.954961620271206e-05,-5.728076212108135e-05,-3.708992153406143e-05,-1.5032710507512093e-05,4.448229447007179e-06,2.251565456390381e-05
1.737731508910656e-05,3.335135988891125e-05,5.2058836445212364e-05,7.269158959388733e-05,9.016436524689198e-05,0.00010984577238559723,0.00013179471716284752,0.00015262747183442116,0.0001733885146677494,0.00019599799998104572,0.00021814065985381603,0.0002417250070720911,0.0002680271863937378,0.00029469048604369164,0.00032068858854472637,0.0003512667026370764,0.0003825300373136997,0.00041270535439252853,0.00044463295489549637,0.00047634122893214226,0.0005077144596725702,0.0005417726933956146,0.000575874699279666,0.0006081366445869207,0.0006415459793061018,0.0006695995107293129,0.0006932392716407776,0.0007200220134109259,0.000740030431188643,0.0007546667475253344,0.0007710112258791924,0.0007787111680954695,0.0007832183036953211,0.0007808281807228923,0.000770813028793782,0.0007593801128678024,0.0007406423683278263,0.0007171423494582996,0.0006880596047267318,0.0006571270350832492,0.0006229586433619261,0.0005857256328454241,0.0005500623374246061,0.0005136384279467165,0.000480576534755528,0.00045452010817825794,0.0004334417753852904,0.0004347091307863593,0.00044840911868959665,0.00047998083755373955,0.0005555321695283055,0.0006414371309801936,0.0007663352880626917,0.001039673574268818,0.0012960892636328936,0.00119383679702878,0.0007423772476613522,0.00025518820621073246,-6.295740604400635e-05,-0.0002207108773291111,-0.00029208813793957233,-0.0003269803710281849,-0.000345026608556509,-0.00035604904405772686,-0.0003642293158918619,-0.0003691737074404955,-0.00037518469616770744,-0.0003808611072599888,-0.0003856540424749255,-0.0003901891177520156,-0.0003951069666072726,-0.00039807124994695187,-0.0004001546185463667,-0.0004051631549373269,-0.0004114691400900483,-0.0004176532384008169,-0.0004236785462126136,-0.0004305097972974181,-0.00043502531480044127,-0.0004405236104503274,-0.0004481214564293623,-0.00045466411393135786,-0.0004591114120557904,-0.00046450027730315924,-0.00046997528988868,-0.0004747188650071621,-0.0004790819948539138,-0.00048394326586276293,-0.0004884735681116581,-0.0004896359751001,-0.00049163110088557,-0.0004942225059494376,-0.000494613777846098,-0.000495219137519598,-0.000495968502946198,-0.000494691776111722,-0.000491789192892611,-0.0004892466822639108,-0.00048675783909857273,-0.0004849734250456095,-0.00048317277105525136,-0.00048146251356229186,-0.0004814371350221336,-0.0004862230271100998,-0.0004934518074151129,-0.000507900767843239,-0.000534275726749911,-0.000573066616198048,-0.00062572556817031,-0.0007021071942290291,-0.0008283357601612806,-0.0010045209783129394,-0.0011426947312429547,-0.0011137699475511909,-0.0009022247977554798,-0.000635744770988822,-0.00043712486512959003,-0.0003187991678714752,-0.00024200091138482094,-0.0001878382172435522,-0.00015222514048218727,-0.00012347637675702572,-9.725918062031269e-05,-7.547554560005665e-05,-5.575036630034447e-05,-3.544357605278492e-05,-1.7679529264569283e-05,3.4295953810214996e-07
-5.17931766808033e-06,1.2642703950405121e-05,3.304332494735718e-05,5.237734876573086e-05,7.010390982031822e-05,8.938065730035305e-05,0.00010984158143401146,0.0001315828412771225,0.00015374645590782166,0.0001779284793883562,0.0001992636825889349,0.00022557727061212063,0.00025316979736089706,0.0002799306530505419,0.0003107408992946148,0.00034212670288980007,0.00037300679832696915,0.0004060741048306227,0.0004428178071975708,0.00047833845019340515,0.0005140348803251982,0.0005509895272552967,0.0005856831558048725,0.0006237307097762823,0.0006627459079027176,0.0006938204169273376,0.0007224283181130886,0.0007525845430791378,0.0007750018266960979,0.0007931160507723689,0.0008115589153021574,0.0008216010173782706,0.0008280216716229916,0.0008261807379312813,0.0008160218712873757,0.0008029807358980179,0.0007813542324583977,0.0007549854817625601,0.0007218727696454152,0.0006862814589112531,0.0006480446172645316,0.0006043925241101533,0.0005646280478686094,0.0005222135805524886,0.0004821209004148841,0.00045277236495167017,0.00042694807052612305,0.00041753053665161133,0.0004293561214581132,0.00045213697012513876,0.0005193669348955154,0.0006078509613871574,0.0007158585358411074,0.0009638937190175056,0.0012549972161650658,0.0012275325134396553,0.0008071006741374731,0.00029608840122818947,-5.815131589770317e-05,-0.00023716711439192295,-0.0003160662017762661,-0.0003510585520416498,-0.0003699820954352617,-0.000379850622266531,-0.00038604927249252796,-0.00039174885023385286,-0.0003946293145418167,-0.000398172065615654,-0.0004006944363936782,-0.0004044785164296627,-0.00040702917613089085,-0.00041036331094801426,-0.0004135323688387871,-0.0004165284335613251,-0.0004203964490443468,-0.000427452614530921,-0.00043311528861522675,-0.000436913687735796,-0.0004402833292260766,-0.00044467183761298656,-0.0004522006493061781,-0.0004580890526995063,-0.00046318722888827324,-0.00046575372107326984,-0.0004693971714004874,-0.00047330709639936686,-0.0004786949139088392,-0.0004832248669117689,-0.0004863535286858678,-0.000487877638079226,-0.0004889116389676929,-0.0004894250305369496,-0.0004897366743534803,-0.0004917127080261707,-0.000492169288918376,-0.0004892300348728895,-0.00048741698265075684,-0.00048610661178827286,-0.00048264465294778347,-0.00048126792535185814,-0.0004801375325769186,-0.00047927931882441044,-0.00048208230873569846,-0.0004901482025161386,-0.0005026047001592815,-0.0005220761231612414,-0.000555286471353611,-0.0006001196743454784,-0.0006605713897442911,-0.000760048336815089,-0.0009158992324955761,-0.0010819818126037717,-0.0011360879288986325,-0.001003776676952839,-0.0007564215920865536,-0.0005309912376105785,-0.00038719852454960346,-0.000300530344247818,-0.0002399641089141369,-0.00019735307432711124,-0.0001667989417910576,-0.0001407521776854992,-0.00011715991422533989,-9.458698332309723e-05,-7.601152174174786e-05,-5.727401003241539e-05,-3.844103775918484e-05,-2.2509833797812462e-05
