-0.0052341,-0.0004004,-0.0004418,-0.0004249,-0.0003673,-0.0004050,-0.0003518,-0.0002816,-0.0002567,-0.0001112,0.0000561,0.0003071,0.0005648,0.0006896,0.0007397,0.0007125,0.0006879,0.0006768,0.0006502,0.0005773,0.0004434,0.0003660,0.0005991,0.0008349,0.0002750,-0.0007609,-0.0012824,-0.0012729,-0.0011650,-0.0010479,-0.0009640,-0.0009021,-0.0008346,-0.0008056,-0.0007701,-0.0007366,-0.0007387,-0.0007091,-0.0007135,-0.0007046,-0.0006962,-0.0007336,-0.0006661,-0.0007973,-0.0007509,-0.0007264,-0.0011287,-0.0010033,-0.0014228,-0.0025393,-0.0026323,-0.0018658,-0.0014910,-0.0010970,-0.0007271,-0.0007389,-0.0005981,-0.0005722,-0.0005681,-0.0004992,-0.0004934,-0.0005089,-0.0004363,0.0044849,
-0.0053592,-0.0004838,-0.0005168,-0.0005430,-0.0004853,-0.0005359,-0.0005217,-0.0004543,-0.0004635,-0.0003260,-0.0001120,0.0001473,0.0003628,0.0004257,0.0004351,0.0004415,0.0004882,0.0005281,0.0005189,0.0004255,0.0002822,0.0002775,0.0005063,0.0004952,-0.0002108,-0.0010502,-0.0013234,-0.0012304,-0.0011372,-0.0010185,-0.0009352,-0.0008886,-0.0008095,-0.0007907,-0.0007633,-0.0007155,-0.0007255,-0.0007099,-0.0006928,-0.0007012,-0.0007099,-0.0006904,-0.0007015,-0.0007947,-0.0006830,-0.0008757,-0.0010857,-0.0010177,-0.0018660,-0.0028428,-0.0023165,-0.0015168,-0.0013316,-0.0009224,-0.0007219,-0.0007212,-0.0006260,-0.0005828,-0.0005984,-0.0005544,-0.0005185,-0.0005660,-0.0004960,0.0044777,
-0.0054864,-0.0005791,-0.0005864,-0.0006557,-0.0006171,-0.0006621,-0.0006974,-0.0006587,-0.0006750,-0.0005143,-0.0002168,0.0000649,0.0002360,0.0002813,0.0003290,0.0004112,0.0005114,0.0005576,0.0005145,0.0003819,0.0002433,0.0002773,0.0003913,0.0001097,-0.0006162,-0.0011914,-0.0012802,-0.0011586,-0.0010781,-0.0009709,-0.0008900,-0.0008556,-0.0007816,-0.0007579,-0.0007431,-0.0006982,-0.0007034,-0.0006998,-0.0006671,-0.0006991,-0.0007146,-0.0006468,-0.0007558,-0.0007602,-0.0006663,-0.0010479,-0.0009570,-0.0011796,-0.0024209,-0.0028399,-0.0018296,-0.0012741,-0.0011943,-0.0008002,-0.0007461,-0.0006809,-0.0006668,-0.0005984,-0.0006100,-0.0006097,-0.0005450,-0.0006056,-0.0005643,0.0044721,
-0.0055994,-0.0006700,-0.0006627,-0.0007531,-0.0007523,-0.0007927,-0.0008688,-0.0008741,-0.0008504,-0.0006004,-0.0001974,0.0000978,0.0002202,0.0002798,0.0003970,0.0005402,0.0006301,0.0006387,0.0005424,0.0003784,0.0002583,0.0002681,0.0002007,-0.0002591,-0.0008688,-0.0011840,-0.0011774,-0.0010558,-0.0009886,-0.0009089,-0.0008250,-0.0008071,-0.0007492,-0.0007121,-0.0007182,-0.0006775,-0.0006652,-0.0006925,-0.0006475,-0.0006806,-0.0007107,-0.0006207,-0.0008015,-0.0007184,-0.0007217,-0.0011750,-0.0009135,-0.0015825,-0.0029705,-0.0025697,-0.0013842,-0.0012196,-0.0010333,-0.0007226,-0.0007794,-0.0006434,-0.0007003,-0.0006182,-0.0006174,-0.0006556,-0.0005767,-0.0006337,-0.0006332,0.0044656,
-0.0056908,-0.0007446,-0.0007450,-0.0008377,-0.0008782,-0.0009274,-0.0010330,-0.0010616,-0.0009360,-0.0005188,-0.0000344,0.0001947,0.0002539,0.0003443,0.0005047,0.0006488,0.0006912,0.0006462,0.0005037,0.0003421,0.0002533,0.0001966,-0.0000303,-0.0005169,-0.0009371,-0.0010629,-0.0010344,-0.0009285,-0.0008769,-0.0008375,-0.0007457,-0.0007457,-0.0007116,-0.0006561,-0.0006835,-0.0006541,-0.0006179,-0.0006852,-0.0006310,-0.0006465,-0.0007101,-0.0006221,-0.0008087,-0.0006948,-0.0008562,-0.0012289,-0.0010637,-0.0021107,-0.0032118,-0.0021121,-0.0010651,-0.0012304,-0.0008555,-0.0006941,-0.0008076,-0.0006220,-0.0007092,-0.0006469,-0.0006307,-0.0006835,-0.0006191,-0.0006568,-0.0006851,0.0044618,
-0.0057623,-0.0008068,-0.0008249,-0.0009087,-0.0009872,-0.0010552,-0.0011759,-0.0011845,-0.0008704,-0.0002590,0.0001996,0.0002679,0.0002578,0.0003787,0.0005440,0.0006409,0.0006299,0.0005380,0.0003963,0.0002794,0.0002198,0.0000986,-0.0001973,-0.0005994,-0.0008482,-0.0008737,-0.0008700,-0.0007928,-0.0007528,-0.0007530,-0.0006626,-0.0006710,-0.0006660,-0.0006017,-0.0006324,-0.0006322,-0.0005765,-0.0006561,-0.0006185,-0.0006188,-0.0006994,-0.0006432,-0.0007801,-0.0007224,-0.0010344,-0.0012194,-0.0013813,-0.0025693,-0.0029685,-0.0015822,-0.0009144,-0.0011764,-0.0007212,-0.0007176,-0.0008032,-0.0006215,-0.0007099,-0.0006775,-0.0006465,-0.0006932,-0.0006668,-0.0006801,-0.0007181,0.0044578,
-0.0058166,-0.0008568,-0.0008916,-0.0009690,-0.0010761,-0.0011586,-0.0012827,-0.0011942,-0.0006166,0.0001115,0.0003935,0.0002778,0.0002426,0.0003823,0.0005148,0.0005572,0.0005110,0.0004127,0.0003271,0.0002817,0.0002360,0.0000630,-0.0002200,-0.0005128,-0.0006732,-0.0006581,-0.0006956,-0.0006626,-0.0006167,-0.0006553,-0.0005898,-0.0005807,-0.0006099,-0.0005538,-0.0005651,-0.0006073,-0.0005440,-0.0006080,-0.0006097,-0.0005990,-0.0006681,-0.0006808,-0.0007458,-0.0007998,-0.0011952,-0.0012736,-0.0018292,-0.0028395,-0.0024170,-0.0011795,-0.0009584,-0.0010473,-0.0006655,-0.0007615,-0.0007580,-0.0006490,-0.0007137,-0.0006951,-0.0006643,-0.0006995,-0.0007065,-0.0007003,-0.0007436,0.0044521,
-0.0058603,-0.0008888,-0.0009357,-0.0010180,-0.0011377,-0.0012328,-0.0013260,-0.0010508,-0.0002103,0.0004954,0.0005100,0.0002787,0.0002813,0.0004270,0.0005170,0.0005268,0.0004871,0.0004424,0.0004355,0.0004253,0.0003625,0.0001448,-0.0001132,-0.0003262,-0.0004650,-0.0004541,-0.0005206,-0.0005331,-0.0004835,-0.0005449,-0.0005189,-0.0004866,-0.0005419,-0.0005104,-0.0004961,-0.0005685,-0.0005177,-0.0005518,-0.0005959,-0.0005825,-0.0006269,-0.0007200,-0.0007221,-0.0009227,-0.0013318,-0.0015164,-0.0023184,-0.0028440,-0.0018632,-0.0010171,-0.0010862,-0.0008737,-0.0006833,-0.0007959,-0.0007029,-0.0006920,-0.0007104,-0.0007013,-0.0006922,-0.0007089,-0.0007240,-0.0007159,-0.0007638,0.0044467,
-0.0058877,-0.0009030,-0.0009647,-0.0010479,-0.0011656,-0.0012742,-0.0012830,-0.0007601,0.0002736,0.0008344,0.0006002,0.0003670,0.0004423,0.0005768,0.0006491,0.0006762,0.0006894,0.0007122,0.0007411,0.0006911,0.0005640,0.0003060,0.0000551,-0.0001128,-0.0002576,-0.0002805,-0.0003512,-0.0004029,-0.0003679,-0.0004262,-0.0004398,-0.0004001,-0.0004625,-0.0004639,-0.0004357,-0.0005097,-0.0004950,-0.0005002,-0.0005669,-0.0005702,-0.0005977,-0.0007399,-0.0007267,-0.0010953,-0.0014919,-0.0018685,-0.0026334,-0.0025404,-0.0014238,-0.0010014,-0.0011255,-0.0007250,-0.0007509,-0.0007962,-0.0006660,-0.0007339,-0.0006990,-0.0007076,-0.0007155,-0.0007093,-0.0007339,-0.0007341,-0.0007688,0.0044432,
-0.0058918,-0.0009016,-0.0009800,-0.0010535,-0.0011632,-0.0012677,-0.0011517,-0.0003678,0.0007739,0.0011219,0.0007378,0.0005908,0.0007298,0.0008468,0.0009369,0.0010235,0.0010889,0.0011200,0.0011068,0.0009625,0.0007474,0.0004743,0.0002276,0.0000823,-0.0000750,-0.0001324,-0.0001897,-0.0002779,-0.0002658,-0.0003084,-0.0003576,-0.0003283,-0.0003749,-0.0004069,-0.0003877,-0.0004391,-0.0004673,-0.0004601,-0.0005240,-0.0005572,-0.0005859,-0.0007398,-0.0007974,-0.0012962,-0.0017330,-0.0021817,-0.0026237,-0.0020492,-0.0011009,-0.0010201,-0.0010434,-0.0006609,-0.0008271,-0.0007544,-0.0006607,-0.0007687,-0.0006852,-0.0007145,-0.0007246,-0.0007048,-0.0007416,-0.0007487,-0.0007679,0.0044402,
-0.0058763,-0.0008914,-0.0009675,-0.0010373,-0.0011384,-0.0012083,-0.0009484,0.0000688,0.0012457,0.0013837,0.0009494,0.0009207,0.0010785,0.0011917,0.0013193,0.0014344,0.0015025,0.0014650,0.0013638,0.0011342,0.0008622,0.0006108,0.0003778,0.0002379,0.0000803,-0.0000027,-0.0000542,-0.0001585,-0.0001697,-0.0002014,-0.0002714,-0.0002630,-0.0002912,-0.0003412,-0.0003441,-0.0003670,-0.0004242,-0.0004285,-0.0004786,-0.0005409,-0.0005901,-0.0007257,-0.0009529,-0.0015353,-0.0020689,-0.0023939,-0.0023639,-0.0016261,-0.0009529,-0.0010394,-0.0009119,-0.0006780,-0.0008649,-0.0006993,-0.0006915,-0.0007784,-0.0006723,-0.0007238,-0.0007241,-0.0007075,-0.0007399,-0.0007481,-0.0007703,0.0044344,
-0.0058429,-0.0008714,-0.0009295,-0.0009978,-0.0010918,-0.0011065,-0.0007020,0.0004903,0.0016606,0.0016453,0.0012160,0.0012814,0.0014132,0.0015180,0.0016633,0.0017317,0.0017401,0.0016239,0.0014477,0.0011881,0.0009207,0.0007084,0.0004910,0.0003510,0.0002147,0.0001110,0.0000530,-0.0000433,-0.0000792,-0.0001119,-0.0001780,-0.0001952,-0.0002225,-0.0002639,-0.0002952,-0.0003086,-0.0003682,-0.0003991,-0.0004309,-0.0005177,-0.0006084,-0.0007315,-0.0011816,-0.0018461,-0.0023930,-0.0024473,-0.0020129,-0.0013829,-0.0009683,-0.0010227,-0.0008039,-0.0007391,-0.0008464,-0.0006727,-0.0007379,-0.0007538,-0.0006712,-0.0007390,-0.0007105,-0.0007098,-0.0007338,-0.0007359,-0.0007648,0.0044259,
-0.0057873,-0.0008336,-0.0008837,-0.0009430,-0.0010091,-0.0009821,-0.0004497,0.0008693,0.0020108,0.0019036,0.0014850,0.0015948,0.0016695,0.0017387,0.0018550,0.0018267,0.0017723,0.0016144,0.0014087,0.0011782,0.0009433,0.0007681,0.0005722,0.0004348,0.0003253,0.0002053,0.0001414,0.0000625,0.0000028,-0.0000336,-0.0000858,-0.0001230,-0.0001624,-0.0001862,-0.0002388,-0.0002643,-0.0003016,-0.0003677,-0.0003954,-0.0004803,-0.0006272,-0.0008164,-0.0014658,-0.0022078,-0.0025619,-0.0022928,-0.0016830,-0.0012360,-0.0010221,-0.0009623,-0.0007571,-0.0008057,-0.0007967,-0.0006800,-0.0007746,-0.0007150,-0.0006857,-0.0007442,-0.0006888,-0.0007096,-0.0007259,-0.0007184,-0.0007460,0.0044130,
-0.0057096,-0.0007845,-0.0008280,-0.0008721,-0.0009069,-0.0008463,-0.0002239,0.0011746,0.0023000,0.0021492,0.0017178,0.0018148,0.0018192,0.0018254,0.0018757,0.0017547,0.0016815,0.0015225,0.0013170,0.0011465,0.0009449,0.0007915,0.0006331,0.0005037,0.0003996,0.0002879,0.0002230,0.0001454,0.0000864,0.0000408,-0.0000090,-0.0000463,-0.0001004,-0.0001197,-0.0001728,-0.0002209,-0.0002359,-0.0003194,-0.0003731,-0.0004527,-0.0006437,-0.0010017,-0.0018103,-0.0025342,-0.0025427,-0.0020106,-0.0014517,-0.0011326,-0.0010258,-0.0008966,-0.0007694,-0.0008410,-0.0007454,-0.0007125,-0.0007819,-0.0006855,-0.0007102,-0.0007255,-0.0006737,-0.0007117,-0.0007022,-0.0006995,-0.0007214,0.0044057,
-0.0056183,-0.0007292,-0.0007610,-0.0007883,-0.0008044,-0.0007012,-0.0000424,0.0013774,0.0025285,0.0023768,0.0018973,0.0019320,0.0018723,0.0017993,0.0017830,0.0016159,0.0015486,0.0014069,0.0012189,0.0011107,0.0009352,0.0007925,0.0006809,0.0005509,0.0004494,0.0003671,0.0002951,0.0002104,0.0001666,0.0001125,0.0000509,0.0000324,-0.0000319,-0.0000688,-0.0000950,-0.0001707,-0.0001906,-0.0002521,-0.0003487,-0.0004439,-0.0006877,-0.0012773,-0.0021945,-0.0027380,-0.0023860,-0.0017381,-0.0013300,-0.0010788,-0.0009901,-0.0008571,-0.0008038,-0.0008354,-0.0007196,-0.0007578,-0.0007590,-0.0006733,-0.0007313,-0.0006930,-0.0006682,-0.0007072,-0.0006631,-0.0006795,-0.0006950,0.0044063,
-0.0055268,-0.0006695,-0.0006832,-0.0006958,-0.0007038,-0.0005625,0.0000861,0.0014829,0.0026938,0.0025772,0.0020221,0.0019699,0.0018649,0.0017062,0.0016497,0.0014840,0.0014112,0.0012947,0.0011347,0.0010657,0.0009188,0.0007917,0.0007090,0.0005845,0.0004975,0.0004290,0.0003521,0.0002743,0.0002328,0.0001823,0.0001112,0.0000982,0.0000428,-0.0000180,-0.0000230,-0.0001034,-0.0001490,-0.0001882,-0.0003158,-0.0004488,-0.0008024,-0.0016221,-0.0025574,-0.0027669,-0.0021453,-0.0015563,-0.0012688,-0.0010571,-0.0009543,-0.0008457,-0.0008329,-0.0008100,-0.0007297,-0.0007884,-0.0007234,-0.0006829,-0.0007360,-0.0006614,-0.0006662,-0.0006840,-0.0006319,-0.0006587,-0.0006560,0.0044049,
-0.0054429,-0.0005968,-0.0006077,-0.0006016,-0.0005929,-0.0004469,0.0001590,0.0015042,0.0027787,0.0027513,0.0021196,0.0019591,0.0018310,0.0015981,0.0015160,0.0013732,0.0012807,0.0012007,0.0010755,0.0010089,0.0008964,0.0007952,0.0007155,0.0006147,0.0005440,0.0004655,0.0004036,0.0003426,0.0002784,0.0002510,0.0001822,0.0001447,0.0001202,0.0000436,0.0000297,-0.0000267,-0.0000951,-0.0001367,-0.0002772,-0.0004691,-0.0009994,-0.0020108,-0.0028264,-0.0026491,-0.0018987,-0.0014636,-0.0012283,-0.0010305,-0.0009343,-0.0008553,-0.0008466,-0.0007961,-0.0007569,-0.0007888,-0.0007015,-0.0007075,-0.0007134,-0.0006390,-0.0006693,-0.0006424,-0.0006094,-0.0006321,-0.0006013,0.0043907,
-0.0053619,-0.0005199,-0.0005358,-0.0005096,-0.0004775,-0.0003488,0.0001906,0.0014453,0.0027768,0.0029031,0.0022126,0.0019252,0.0017854,0.0015090,0.0013970,0.0012808,0.0011735,0.0011223,0.0010290,0.0009533,0.0008777,0.0007946,0.0007144,0.0006407,0.0005797,0.0004953,0.0004507,0.0004043,0.0003194,0.0003110,0.0002552,0.0001895,0.0001902,0.0001165,0.0000781,0.0000489,-0.0000309,-0.0000899,-0.0002355,-0.0005257,-0.0012690,-0.0023974,-0.0029522,-0.0024441,-0.0017260,-0.0014292,-0.0011942,-0.0010084,-0.0009425,-0.0008738,-0.0008492,-0.0008001,-0.0007849,-0.0007724,-0.0007009,-0.0007266,-0.0006750,-0.0006312,-0.0006650,-0.0005920,-0.0005900,-0.0005961,-0.0005448,0.0043612,
-0.0052716,-0.0004588,-0.0004564,-0.0004159,-0.0003769,-0.0002599,0.0001987,0.0013138,0.0026873,0.0030291,0.0023245,0.0018923,0.0017419,0.0014465,0.0012949,0.0012086,0.0010972,0.0010509,0.0009842,0.0009126,0.0008587,0.0007864,0.0007194,0.0006574,0.0006009,0.0005372,0.0004831,0.0004499,0.0003783,0.0003534,0.0003218,0.0002502,0.0002443,0.0001942,0.0001372,0.0001207,0.0000404,-0.0000408,-0.0001950,-0.0006343,-0.0015907,-0.0027255,-0.0029371,-0.0022130,-0.0016477,-0.0014199,-0.0011627,-0.0010116,-0.0009645,-0.0008934,-0.0008558,-0.0008153,-0.0008048,-0.0007609,-0.0007103,-0.0007220,-0.0006473,-0.0006321,-0.0006354,-0.0005541,-0.0005690,-0.0005454,-0.0004984,0.0043295,
-0.0051611,-0.0004051,-0.0003709,-0.0003276,-0.0002912,-0.0001715,0.0001914,0.0011394,0.0025070,0.0030955,0.0024703,0.0018859,0.0017011,0.0014118,0.0012162,0.0011477,0.0010458,0.0009878,0.0009455,0.0008854,0.0008359,0.0007750,0.0007323,0.0006670,0.0006125,0.0005843,0.0005057,0.0004855,0.0004444,0.0003855,0.0003801,0.0003221,0.0002880,0.0002715,0.0002091,0.0001859,0.0001208,0.0000166,-0.0001729,-0.0007813,-0.0019278,-0.0029579,-0.0028219,-0.0020287,-0.0016350,-0.0014099,-0.0011497,-0.0010431,-0.0009857,-0.0009137,-0.0008783,-0.0008374,-0.0008107,-0.0007598,-0.0007256,-0.0007020,-0.0006336,-0.0006298,-0.0005842,-0.0005340,-0.0005399,-0.0004819,-0.0004669,0.0043160,
